fips,state_abbr,county_name,ur_code,ur_label,is_urban,park_access_pct,inactivity_rate,obesity_rate,smoking_rate,life_expectancy,inactivity_zscore,le_deficit,park_quartile
45065,SC,McCormick,6,Non-core (rural),0,36.4,30.6,36.9,15.9,72.447238106,1.0150734821334206,3.533474037000005,Q2
45067,SC,Marion,6,Non-core (rural),0,41.8,34.9,45.2,20.7,69.008252047,1.894264617654557,6.972460096000006,Q4 (highest)
45069,SC,Marlboro,5,Micropolitan,0,43.9,37.3,40.9,21.0,69.786817125,2.3849759491082145,6.193895018000006,Q4 (highest)
45071,SC,Newberry,5,Micropolitan,0,41.3,30.8,38.6,15.3,73.376329788,1.0559660930878918,2.6043823549999985,Q4 (highest)
45073,SC,Oconee,5,Micropolitan,0,35.4,28.6,38.2,14.7,75.620576008,0.6061473725887057,0.36013613500000474,Q2
45075,SC,Orangeburg,5,Micropolitan,0,42.8,32.5,43.1,17.5,70.980872757,1.4035532862008995,4.999839386000005,Q4 (highest)
45077,SC,Pickens,3,Medium metro,1,33.300000000000004,25.8,35.4,15.1,74.894787749,0.033650819226104696,1.0859243940000027,Q1 (lowest)
45079,SC,Richland,3,Medium metro,1,37.3,21.7,34.7,11.2,76.126098378,-0.8046477053405611,-0.14538623499998948,Q2
45081,SC,Saluda,3,Medium metro,1,40.3,30.4,43.6,15.9,75.086004556,0.9741808711789485,0.8947075869999992,Q4 (highest)
45083,SC,Spartanburg,3,Medium metro,1,34.5,26.8,37.9,14.4,74.305473511,0.23811387399846212,1.6752386320000028,Q1 (lowest)
45085,SC,Sumter,4,Small metro,1,41.9,26.5,43.2,15.0,72.697940686,0.17677495756675476,3.2827714570000097,Q4 (highest)
45087,SC,Union,3,Medium metro,1,41.1,31.9,44.0,19.7,69.941835731,1.2808754533374846,6.038876412000008,Q4 (highest)
45089,SC,Williamsburg,6,Non-core (rural),0,46.5,34.9,45.0,18.1,70.462098298,1.894264617654557,5.518613845000004,Q4 (highest)
45091,SC,York,2,Large fringe metro,1,33.6,23.3,37.3,11.3,76.818622118,-0.4775068177047889,-0.8379099749999881,Q1 (lowest)
46003,SD,Aurora,6,Non-core (rural),0,38.8,23.7,36.4,15.4,76.434595379,-0.3957215957958462,-0.4538832359999958,Q3
46005,SD,Beadle,5,Micropolitan,0,36.9,28.5,35.4,17.2,78.13261417,0.5857010671114696,-2.1519020269999913,Q2
46007,SD,Bennett,6,Non-core (rural),0,43.0,35.1,43.1,29.0,69.474325617,1.935157228609029,6.506386526,Q4 (highest)
46009,SD,Bon Homme,6,Non-core (rural),0,36.8,25.2,37.0,17.7,78.118779112,-0.08902701363731005,-2.1380669689999934,Q2
46011,SD,Brookings,5,Micropolitan,0,33.6,18.4,35.7,12.9,80.687460614,-1.4793757860893408,-4.706748470999997,Q1 (lowest)
46013,SD,Brown,5,Micropolitan,0,36.7,24.4,35.1,14.1,79.457128151,-0.25259745745519613,-3.476416008000001,Q2
46015,SD,Brule,6,Non-core (rural),0,38.8,24.4,38.5,16.4,77.915008418,-0.25259745745519613,-1.9342962749999941,Q3
46017,SD,Buffalo,6,Non-core (rural),0,47.2,37.6,48.5,32.1,55.918957901,2.4463148655399225,20.061754242000006,Q4 (highest)
46019,SD,Butte,6,Non-core (rural),0,37.8,27.7,35.8,17.3,77.093287189,0.42213062329358353,-1.1125750459999892,Q3
46021,SD,Campbell,6,Non-core (rural),0,32.1,25.7,33.7,14.7,78.035495591,0.013204513748868664,-2.054783447999995,Q1 (lowest)
46023,SD,Charles Mix,6,Non-core (rural),0,40.1,30.0,41.0,20.4,71.330547408,0.8923956492700058,4.650164735000004,Q3
46025,SD,Clark,6,Non-core (rural),0,33.0,24.9,34.1,17.1,80.39102669,-0.15036593006901744,-4.410314546999999,Q1 (lowest)
46027,SD,Clay,5,Micropolitan,0,35.6,24.3,34.7,15.8,77.829503556,-0.27304376293243143,-1.8487914130000007,Q2
46029,SD,Codington,5,Micropolitan,0,37.2,26.5,35.9,16.8,78.749934566,0.17677495756675476,-2.769222422999988,Q2
46031,SD,Corson,6,Non-core (rural),0,43.7,37.1,44.3,30.8,61.424064416,2.344083338153744,14.556647727000005,Q4 (highest)
46033,SD,Custer,4,Small metro,1,38.1,25.1,33.6,13.9,80.938669958,-0.10947331911454536,-4.957957815,Q3
46035,SD,Davison,5,Micropolitan,0,40.3,23.9,38.0,15.6,78.202648359,-0.3548289848413749,-2.221936215999989,Q4 (highest)
46037,SD,Day,6,Non-core (rural),0,39.0,26.8,34.8,17.7,78.086208697,0.23811387399846212,-2.1054965539999984,Q3
46039,SD,Deuel,6,Non-core (rural),0,39.4,22.1,33.3,14.8,82.066913346,-0.7228624834316176,-6.086201203000002,Q3
46041,SD,Dewey,6,Non-core (rural),0,44.9,36.3,43.6,29.5,61.360466163,2.180512894335857,14.620245980000007,Q4 (highest)
46043,SD,Douglas,6,Non-core (rural),0,36.5,26.3,35.9,15.8,78.902975927,0.1358823466122834,-2.9222637839999948,Q2
46045,SD,Edmunds,5,Micropolitan,0,35.099999999999994,23.1,33.7,14.7,79.762346244,-0.5183994286592603,-3.7816341009999945,Q2
46047,SD,Fall River,6,Non-core (rural),0,36.6,27.2,38.0,18.1,73.961371247,0.31989909590740484,2.0193408960000028,Q2
46049,SD,Faulk,6,Non-core (rural),0,35.6,27.8,36.8,18.3,80.785486832,0.44257692877081956,-4.8047746889999985,Q2
46051,SD,Grant,6,Non-core (rural),0,36.9,26.5,37.3,14.7,77.647165068,0.17677495756675476,-1.6664529250000015,Q2
46053,SD,Gregory,6,Non-core (rural),0,38.5,24.2,36.6,16.2,74.28013877,-0.2934900684096675,1.7005733730000117,Q3
46055,SD,Haakon,6,Non-core (rural),0,36.5,26.8,34.4,15.7,79.073190181,0.23811387399846212,-3.092478037999996,Q2
46057,SD,Hamlin,6,Non-core (rural),0,36.8,23.2,34.6,15.2,76.45861206,-0.49795312318202495,-0.4778999169999878,Q2
46059,SD,Hand,6,Non-core (rural),0,36.4,20.5,34.4,13.9,80.523250476,-1.05000337106739,-4.542538332999996,Q2
46061,SD,Hanson,5,Micropolitan,0,35.4,23.5,36.6,16.6,77.549898544,-0.43661420675031754,-1.569186400999996,Q2
46063,SD,Harding,6,Non-core (rural),0,36.1,19.8,35.3,13.3,78.035495591,-1.19312750940804,-2.054783447999995,Q2
46065,SD,Hughes,5,Micropolitan,0,36.0,20.9,33.9,13.7,75.890904385,-0.9682181491584472,0.08980775800000629,Q2
46067,SD,Hutchinson,6,Non-core (rural),0,35.6,24.0,34.4,15.2,78.701801314,-0.33438267936413885,-2.7210891709999885,Q2
46069,SD,Hyde,6,Non-core (rural),0,36.7,24.0,35.8,17.4,78.035495591,-0.33438267936413885,-2.054783447999995,Q2
46071,SD,Jackson,6,Non-core (rural),0,38.7,34.6,40.9,28.5,66.058822343,1.8329257012228504,9.921889800000002,Q3
46073,SD,Jerauld,6,Non-core (rural),0,36.4,23.0,35.9,15.5,81.717699249,-0.5388457341364963,-5.736987106000001,Q2
46075,SD,Jones,6,Non-core (rural),0,35.3,24.3,35.5,17.1,78.035495591,-0.27304376293243143,-2.054783447999995,Q2
46077,SD,Kingsbury,6,Non-core (rural),0,35.4,24.6,35.6,14.7,80.453547552,-0.21170484650072408,-4.472835408999998,Q2
46079,SD,Lake,6,Non-core (rural),0,34.4,21.1,33.2,14.1,81.769228702,-0.9273255382039751,-5.788516559000001,Q1 (lowest)
46081,SD,Lawrence,5,Micropolitan,0,32.0,22.1,33.1,14.9,79.783585666,-0.7228624834316176,-3.802873522999988,Q1 (lowest)
46083,SD,Lincoln,4,Small metro,1,34.0,17.3,34.8,11.6,84.114872528,-1.7042851463389335,-8.134160385000001,Q1 (lowest)
46085,SD,Lyman,6,Non-core (rural),0,41.1,28.9,40.7,22.4,70.894017843,0.6674862890204123,5.086694300000005,Q4 (highest)
46087,SD,McCook,4,Small metro,1,34.599999999999994,22.9,35.9,14.1,75.717437176,-0.5592920396137323,0.26327496700000097,Q1 (lowest)
46089,SD,McPherson,6,Non-core (rural),0,36.3,29.2,34.9,17.8,79.412969015,0.7288252054521197,-3.4322568719999964,Q2
46091,SD,Marshall,6,Non-core (rural),0,35.6,24.7,35.9,15.2,82.315104628,-0.19125854102348877,-6.334392484999995,Q2
46093,SD,Meade,4,Small metro,1,33.6,21.4,30.4,14.6,79.035854475,-0.8659866217722685,-3.0551423319999884,Q1 (lowest)
46095,SD,Mellette,6,Non-core (rural),0,43.3,38.5,45.6,30.2,65.924109206,2.630331614835044,10.056602937000008,Q4 (highest)
46097,SD,Miner,6,Non-core (rural),0,36.4,26.6,36.2,16.9,77.086364862,0.1972212630439908,-1.1056527189999912,Q2
46099,SD,Minnehaha,4,Small metro,1,35.5,23.2,37.4,14.1,76.958351022,-0.49795312318202495,-0.977638878999997,Q2
46101,SD,Moody,6,Non-core (rural),0,33.7,22.2,33.6,14.5,77.791193272,-0.7024161779543824,-1.8104811289999958,Q1 (lowest)
46102,SD,Oglala Lakota,6,Non-core (rural),0,46.8,40.1,47.0,39.8,60.104939029,2.957472502470816,15.875773114000005,Q4 (highest)
46103,SD,Pennington,4,Small metro,1,35.8,22.3,33.7,15.0,76.429444386,-0.6819698724771464,-0.4487322429999949,Q2
46105,SD,Perkins,6,Non-core (rural),0,35.6,26.6,36.0,16.0,78.935163372,0.1972212630439908,-2.954451229,Q2
46107,SD,Potter,6,Non-core (rural),0,36.9,24.3,35.3,14.7,81.872488929,-0.27304376293243143,-5.891776785999994,Q2
46109,SD,Roberts,6,Non-core (rural),0,44.9,29.8,43.5,21.5,73.37415688,0.8515030383155344,2.606555263000004,Q4 (highest)
46111,SD,Sanborn,6,Non-core (rural),0,36.1,23.6,36.0,16.2,76.603926511,-0.4161679012730815,-0.6232143679999922,Q2
46115,SD,Spink,6,Non-core (rural),0,35.9,23.2,36.2,15.1,78.824994835,-0.49795312318202495,-2.844282691999993,Q2
46117,SD,Stanley,5,Micropolitan,0,34.2,20.0,35.2,13.4,81.176123432,-1.1522348984535686,-5.195411288999992,Q1 (lowest)
46119,SD,Sully,5,Micropolitan,0,35.4,21.2,34.7,13.7,78.035495591,-0.9068792327267398,-2.054783447999995,Q2
46121,SD,Todd,6,Non-core (rural),0,47.3,40.8,50.2,37.2,61.355812939,3.1005966408114656,14.624899204000002,Q4 (highest)
46123,SD,Tripp,6,Non-core (rural),0,38.3,29.4,37.0,18.9,74.927943335,0.769717816406591,1.0527688080000104,Q3
46125,SD,Turner,4,Small metro,1,34.599999999999994,22.6,34.0,15.0,78.035495591,-0.6206309560454389,-2.054783447999995,Q1 (lowest)
46127,SD,Union,4,Small metro,1,38.2,19.9,31.0,13.0,80.032086808,-1.1726812039308045,-4.051374664999997,Q3
46129,SD,Walworth,6,Non-core (rural),0,36.3,23.1,34.7,15.7,77.365773586,-0.5183994286592603,-1.385061442999998,Q2
46135,SD,Yankton,5,Micropolitan,0,36.5,23.0,38.8,14.5,78.8493179,-0.5388457341364963,-2.8686057569999974,Q2
46137,SD,Ziebach,6,Non-core (rural),0,48.4,37.8,47.2,30.4,68.450235072,2.487207476494393,7.530477071000007,Q4 (highest)
47001,TN,Anderson,3,Medium metro,1,38.3,27.4,42.0,18.9,73.279104815,0.36079170686187617,2.7016073280000086,Q3
47003,TN,Bedford,5,Micropolitan,0,36.7,29.6,44.4,19.5,73.057586233,0.8106104273610631,2.92312591000001,Q2
47005,TN,Benton,6,Non-core (rural),0,35.3,33.8,40.8,22.4,71.300065515,1.6693552574049635,4.680646628000005,Q2
47007,TN,Bledsoe,6,Non-core (rural),0,37.5,34.7,41.3,25.5,76.538868789,1.8533720067000863,-0.5581566460000005,Q2
47009,TN,Blount,3,Medium metro,1,32.300000000000004,25.8,36.1,17.0,75.844924564,0.033650819226104696,0.13578757900000937,Q1 (lowest)
47011,TN,Bradley,4,Small metro,1,40.2,25.0,41.5,17.6,74.257485339,-0.12991962459178139,1.7232268040000065,Q3
47013,TN,Campbell,3,Medium metro,1,40.6,30.4,42.6,22.8,69.97981215,0.9741808711789485,6.000899993000004,Q4 (highest)
47015,TN,Cannon,2,Large fringe metro,1,35.7,29.5,43.1,20.9,71.562846798,0.7901641218838271,4.41786534500001,Q2
47017,TN,Carroll,6,Non-core (rural),0,37.2,30.3,43.1,19.8,71.810447545,0.9537345657017131,4.170264598000003,Q2
47019,TN,Carter,4,Small metro,1,38.4,29.4,38.0,21.2,73.103637302,0.769717816406591,2.8770748410000095,Q3
47021,TN,Cheatham,2,Large fringe metro,1,33.4,24.6,38.7,17.1,72.842616358,-0.21170484650072408,3.1380957850000044,Q1 (lowest)
47023,TN,Chester,4,Small metro,1,36.9,28.1,39.0,20.6,73.418750583,0.503915845202527,2.5619615600000003,Q2
47025,TN,Claiborne,6,Non-core (rural),0,36.9,28.9,42.3,21.5,71.880001541,0.6674862890204123,4.100710602000007,Q2
47027,TN,Clay,6,Non-core (rural),0,36.7,34.2,39.9,24.1,72.591076745,1.7511404793139076,3.38963539800001,Q2
47029,TN,Cocke,5,Micropolitan,0,39.0,33.3,39.8,24.2,69.57945298,1.5671237300187848,6.401259163000006,Q3
47031,TN,Coffee,5,Micropolitan,0,38.2,28.3,39.5,19.9,72.901320942,0.5448084561569982,3.079391201000007,Q3
47033,TN,Crockett,4,Small metro,1,37.2,29.4,42.1,19.5,72.694295437,0.769717816406591,3.2864167060000113,Q2
47035,TN,Cumberland,5,Micropolitan,0,37.2,29.7,39.5,19.4,74.368438788,0.8310567328382984,1.6122733549999992,Q2
47037,TN,Davidson,1,Large central metro,1,32.6,25.1,32.5,14.2,75.44055353,-0.10947331911454536,0.5401586130000027,Q1 (lowest)
47039,TN,Decatur,6,Non-core (rural),0,36.9,31.1,42.8,24.3,71.741777,1.1173050095195993,4.238935143000006,Q2
47041,TN,DeKalb,6,Non-core (rural),0,36.0,32.2,39.9,22.3,71.246972435,1.3422143697691928,4.733739708000002,Q2
47043,TN,Dickson,2,Large fringe metro,1,36.6,27.1,37.6,17.9,73.361823097,0.29945279043016954,2.6188890460000067,Q2
47045,TN,Dyer,5,Micropolitan,0,34.5,29.3,39.4,20.5,70.666911589,0.7492715109293557,5.313800554000011,Q1 (lowest)
47047,TN,Fayette,2,Large fringe metro,1,32.4,24.8,38.7,16.5,76.175978629,-0.17081223554625274,-0.1952664859999942,Q1 (lowest)
47049,TN,Fentress,6,Non-core (rural),0,35.3,32.6,44.5,23.0,71.177963289,1.4239995916781354,4.802748854000001,Q2
47051,TN,Franklin,5,Micropolitan,0,39.7,27.7,35.8,18.8,74.318867774,0.42213062329358353,1.6618443690000078,Q3
47053,TN,Gibson,6,Non-core (rural),0,38.6,28.5,39.4,20.3,70.813746692,0.5857010671114696,5.16696545100001,Q3
47055,TN,Giles,6,Non-core (rural),0,33.7,27.0,39.9,19.5,71.982391806,0.27900648495293345,3.9983203370000098,Q1 (lowest)
47057,TN,Grainger,3,Medium metro,1,38.7,28.8,41.2,21.3,71.701679864,0.647039983543177,4.279032279000006,Q3
47059,TN,Greene,5,Micropolitan,0,37.3,29.3,40.6,21.3,72.428206777,0.7492715109293557,3.5525053660000054,Q2
47061,TN,Grundy,6,Non-core (rural),0,38.2,33.0,40.4,24.7,69.849923419,1.5057848135870782,6.1307887239999985,Q3
47063,TN,Hamblen,4,Small metro,1,38.4,31.1,40.5,21.1,71.945203545,1.1173050095195993,4.035508598000007,Q3
47065,TN,Hamilton,3,Medium metro,1,35.0,22.4,34.5,15.7,75.97357541,-0.661523566999911,0.007136733000010054,Q1 (lowest)
47067,TN,Hancock,6,Non-core (rural),0,38.9,39.0,43.0,29.4,71.243274985,2.7325631422212227,4.737437158000006,Q3
47069,TN,Hardeman,6,Non-core (rural),0,40.6,33.0,43.8,22.6,71.90604544,1.5057848135870782,4.074666703000005,Q4 (highest)
47071,TN,Hardin,6,Non-core (rural),0,37.0,30.7,38.1,23.5,70.836444462,1.0355197876106559,5.144267681000002,Q2
47073,TN,Hawkins,3,Medium metro,1,37.5,29.5,40.7,21.2,72.05272671,0.7901641218838271,3.9279854330000035,Q2
47075,TN,Haywood,6,Non-core (rural),0,42.8,38.7,46.6,23.4,71.147799739,2.671224225789516,4.832912403999998,Q4 (highest)
47077,TN,Henderson,6,Non-core (rural),0,38.8,29.5,38.6,21.5,72.821217782,0.7901641218838271,3.159494361,Q3
47079,TN,Henry,5,Micropolitan,0,38.6,29.9,38.2,21.6,72.159324395,0.8719493437927698,3.8213877480000065,Q3
47081,TN,Hickman,2,Large fringe metro,1,37.0,29.7,38.1,20.9,71.790929988,0.8310567328382984,4.189782155000003,Q2
47083,TN,Houston,6,Non-core (rural),0,36.2,30.1,39.2,20.5,71.545385619,0.9128419547472418,4.435326524000004,Q2
47085,TN,Humphreys,6,Non-core (rural),0,36.9,27.8,41.2,20.9,71.597428917,0.44257692877081956,4.383283226000003,Q2
47087,TN,Jackson,5,Micropolitan,0,36.4,33.0,39.4,23.6,73.492784318,1.5057848135870782,2.487927825,Q2
47089,TN,Jefferson,4,Small metro,1,34.7,25.4,37.2,18.1,73.800526191,-0.048134402682838716,2.180185952000002,Q1 (lowest)
47091,TN,Johnson,6,Non-core (rural),0,35.9,31.3,40.0,23.6,73.229196637,1.1581976204740707,2.751515506000004,Q2
47093,TN,Knox,3,Medium metro,1,36.4,23.3,33.5,15.7,74.883752127,-0.4775068177047889,1.0969600160000113,Q2
47095,TN,Lake,6,Non-core (rural),0,41.4,39.0,47.3,29.4,70.124591583,2.7325631422212227,5.856120560000008,Q4 (highest)
47097,TN,Lauderdale,6,Non-core (rural),0,41.4,34.5,47.2,23.4,71.886957526,1.8124793957456142,4.093754617000002,Q4 (highest)
47099,TN,Lawrence,5,Micropolitan,0,40.9,30.5,41.3,21.4,72.749489104,0.9946271766561845,3.2312230389999996,Q4 (highest)
47101,TN,Lewis,6,Non-core (rural),0,37.4,28.0,39.1,21.3,71.7183009,0.4834695397252909,4.2624112430000025,Q2
47103,TN,Lincoln,6,Non-core (rural),0,36.2,27.0,40.3,19.3,72.837798458,0.27900648495293345,3.1429136850000106,Q2
47105,TN,Loudon,3,Medium metro,1,34.1,24.6,36.4,16.7,76.170117064,-0.21170484650072408,-0.18940492099999062,Q1 (lowest)
47107,TN,McMinn,5,Micropolitan,0,35.0,28.4,46.8,19.7,72.169347773,0.5652547616342336,3.811364370000007,Q1 (lowest)
47109,TN,McNairy,6,Non-core (rural),0,36.9,29.4,39.3,22.5,71.435566071,0.769717816406591,4.5451460720000085,Q2
47111,TN,Macon,2,Large fringe metro,1,36.5,30.9,42.6,22.7,73.172926701,1.0764123985651273,2.807785442000011,Q2
47113,TN,Madison,4,Small metro,1,41.1,30.4,43.8,18.4,73.962070652,0.9741808711789485,2.018641491000011,Q4 (highest)
47115,TN,Marion,3,Medium metro,1,34.1,31.1,40.2,21.7,73.228878283,1.1173050095195993,2.751833860000005,Q1 (lowest)
47117,TN,Marshall,5,Micropolitan,0,32.4,27.2,39.5,18.7,73.703711558,0.31989909590740484,2.2770005850000103,Q1 (lowest)
47119,TN,Maury,2,Large fringe metro,1,31.0,23.8,34.8,16.4,75.291712548,-0.3752752903186102,0.6889995949999985,Q1 (lowest)
47121,TN,Meigs,6,Non-core (rural),0,36.4,29.0,40.4,22.6,70.753242984,0.6879325944976483,5.227469159000009,Q2
47123,TN,Monroe,6,Non-core (rural),0,35.0,31.9,39.1,22.2,72.10800895,1.2808754533374846,3.8727031930000066,Q1 (lowest)
47125,TN,Montgomery,3,Medium metro,1,38.4,24.5,38.4,15.6,74.234882414,-0.23215115197796013,1.7458297290000075,Q3
47127,TN,Moore,5,Micropolitan,0,34.7,26.5,38.4,18.8,77.406548536,0.17677495756675476,-1.4258363929999973,Q1 (lowest)
47129,TN,Morgan,3,Medium metro,1,35.7,29.1,43.0,22.4,73.189794062,0.7083788999748843,2.790918081000001,Q2
47131,TN,Obion,5,Micropolitan,0,36.4,32.2,40.2,21.1,72.826164753,1.3422143697691928,3.1545473900000047,Q2
47133,TN,Overton,5,Micropolitan,0,37.9,28.9,40.6,22.7,72.374687671,0.6674862890204123,3.6060244720000014,Q3
47135,TN,Perry,6,Non-core (rural),0,37.3,31.5,39.8,24.0,73.429068591,1.1990902314285419,2.5516435520000016,Q2
47137,TN,Pickett,6,Non-core (rural),0,37.0,31.6,41.8,24.7,76.118367913,1.219536536905778,-0.13765576999999496,Q2
47139,TN,Polk,4,Small metro,1,37.6,30.5,43.0,20.8,71.69567306,0.9946271766561845,4.285039083000001,Q2
47141,TN,Putnam,5,Micropolitan,0,34.8,25.5,37.5,17.6,74.34861991,-0.02768809720560268,1.6320922330000087,Q1 (lowest)
47143,TN,Rhea,5,Micropolitan,0,40.9,29.8,42.4,22.0,72.446134546,0.8515030383155344,3.534577597000009,Q4 (highest)
47145,TN,Roane,3,Medium metro,1,36.4,27.3,37.0,19.4,73.077893906,0.34034540138464087,2.9028182370000053,Q2
47147,TN,Robertson,2,Large fringe metro,1,34.1,27.2,36.4,17.7,73.578147903,0.31989909590740484,2.402564240000004,Q1 (lowest)
47149,TN,Rutherford,2,Large fringe metro,1,34.7,22.9,37.9,14.6,76.170790175,-0.5592920396137323,-0.19007803199998818,Q1 (lowest)
47151,TN,Scott,6,Non-core (rural),0,37.1,34.0,43.4,26.7,71.781880971,1.7102478683594355,4.1988311719999984,Q2
47153,TN,Sequatchie,3,Medium metro,1,37.3,32.5,39.2,23.2,75.520173,1.4035532862008995,0.4605391430000054,Q2
47155,TN,Sevier,5,Micropolitan,0,40.400000000000006,27.2,38.1,19.0,73.975480288,0.31989909590740484,2.0052318550000052,Q4 (highest)
47157,TN,Shelby,1,Large central metro,1,38.2,27.1,39.7,17.3,72.540833877,0.29945279043016954,3.439878266000008,Q3
47159,TN,Smith,2,Large fringe metro,1,37.0,26.5,39.1,19.7,73.646297222,0.17677495756675476,2.334414921000004,Q2
47161,TN,Stewart,6,Non-core (rural),0,34.4,27.6,37.7,18.7,73.944997526,0.4016843178163482,2.0357146170000107,Q1 (lowest)
47163,TN,Sullivan,3,Medium metro,1,36.2,27.2,37.7,19.7,73.450207754,0.31989909590740484,2.5305043890000007,Q2
47165,TN,Sumner,2,Large fringe metro,1,34.9,23.6,40.2,15.3,76.234529864,-0.4161679012730815,-0.2538177209999901,Q1 (lowest)
47167,TN,Tipton,2,Large fringe metro,1,41.4,28.0,44.1,19.0,73.547046017,0.4834695397252909,2.4336661260000056,Q4 (highest)
47169,TN,Trousdale,2,Large fringe metro,1,36.3,27.9,39.1,20.8,73.666999054,0.46302323424805486,2.3137130890000037,Q2
47171,TN,Unicoi,4,Small metro,1,38.1,29.7,39.3,21.9,71.776460505,0.8310567328382984,4.204251638000002,Q3
47173,TN,Union,3,Medium metro,1,37.6,29.5,39.7,21.3,70.958396675,0.7901641218838271,5.022315468000002,Q2
47175,TN,Van Buren,6,Non-core (rural),0,39.5,31.0,38.7,21.6,69.073560874,1.0968587040423632,6.9071512690000105,Q3
47177,TN,Warren,5,Micropolitan,0,36.4,30.6,42.0,21.6,73.049975812,1.0150734821334206,2.9307363310000056,Q2
47179,TN,Washington,4,Small metro,1,29.1,24.7,35.5,17.9,74.319844544,-0.19125854102348877,1.6608675989999995,Q1 (lowest)
47181,TN,Wayne,6,Non-core (rural),0,37.0,31.5,40.5,23.2,74.162749516,1.1990902314285419,1.817962627,Q2
47183,TN,Weakley,5,Micropolitan,0,37.3,28.8,39.1,19.0,74.013482133,0.647039983543177,1.9672300100000086,Q2
47185,TN,White,6,Non-core (rural),0,36.1,32.1,39.7,22.1,73.299233612,1.3217680642919567,2.6814785310000104,Q2
47187,TN,Williamson,2,Large fringe metro,1,27.6,17.3,28.7,10.4,81.256807928,-1.7042851463389335,-5.276095784999995,Q1 (lowest)
47189,TN,Wilson,2,Large fringe metro,1,31.2,21.8,31.2,14.4,76.582352365,-0.784201399863325,-0.6016402220000003,Q1 (lowest)
48001,TX,Anderson,5,Micropolitan,0,42.3,30.1,39.9,17.2,71.975954894,0.9128419547472418,4.004757249000008,Q4 (highest)
48003,TX,Andrews,5,Micropolitan,0,39.3,31.5,36.7,14.4,75.094456096,1.1990902314285419,0.8862560470000034,Q3
48005,TX,Angelina,5,Micropolitan,0,43.0,32.5,41.0,17.1,73.350723002,1.4035532862008995,2.62998914100001,Q4 (highest)
48007,TX,Aransas,3,Medium metro,1,37.6,27.6,36.0,14.6,73.003033243,0.4016843178163482,2.977678900000001,Q2
48009,TX,Archer,4,Small metro,1,36.1,26.5,34.9,14.6,78.018348539,0.17677495756675476,-2.0376363959999964,Q2
48011,TX,Armstrong,3,Medium metro,1,33.7,22.8,33.3,12.8,72.070324222,-0.5797383450909677,3.9103879210000088,Q1 (lowest)
48013,TX,Atascosa,2,Large fringe metro,1,40.0,35.0,42.2,13.8,74.987414437,1.914710923131793,0.993297706000007,Q3
48015,TX,Austin,2,Large fringe metro,1,35.6,28.6,37.5,14.9,77.38454302,0.6061473725887057,-1.40383087699999,Q2
48017,TX,Bailey,6,Non-core (rural),0,38.2,36.0,38.8,14.9,74.370226339,2.1191739779041505,1.6104858040000067,Q3
48019,TX,Bandera,2,Large fringe metro,1,35.3,29.7,35.4,14.2,77.542503313,0.8310567328382984,-1.5617911699999922,Q2
48021,TX,Bastrop,2,Large fringe metro,1,36.7,30.8,40.1,14.0,77.35583404,1.0559660930878918,-1.3751218969999996,Q2
48023,TX,Baylor,6,Non-core (rural),0,36.7,30.8,36.1,16.2,70.653123407,1.0559660930878918,5.32758873600001,Q2
48025,TX,Bee,5,Micropolitan,0,41.2,32.9,39.2,15.0,73.432364028,1.485338508109842,2.5483481150000102,Q4 (highest)
48027,TX,Bell,3,Medium metro,1,40.1,29.8,43.2,13.6,76.042376213,0.8515030383155344,-0.061664069999991966,Q3
48029,TX,Bexar,1,Large central metro,1,38.8,30.6,34.1,12.2,76.737759046,1.0150734821334206,-0.7570469029999884,Q3
48031,TX,Blanco,6,Non-core (rural),0,35.5,24.1,34.3,11.5,78.668104599,-0.3139363738869028,-2.6873924559999978,Q2
48033,TX,Borden,6,Non-core (rural),0,32.5,25.5,33.0,12.8,74.771561421,-0.02768809720560268,1.209150722000004,Q1 (lowest)
48035,TX,Bosque,6,Non-core (rural),0,35.8,28.2,36.1,14.7,75.046700951,0.5243621506797622,0.9340111919999998,Q2
48037,TX,Bowie,4,Small metro,1,39.7,29.1,36.7,16.0,73.176606277,0.7083788999748843,2.8041058660000004,Q3
48039,TX,Brazoria,2,Large fringe metro,1,37.9,25.4,35.8,11.3,77.473502527,-0.048134402682838716,-1.4927903839999885,Q3
48041,TX,Brazos,4,Small metro,1,34.7,26.9,32.8,11.7,79.200566562,0.2585601794756974,-3.2198544190000007,Q1 (lowest)
48043,TX,Brewster,6,Non-core (rural),0,35.7,23.8,33.6,10.3,78.82157262,-0.3752752903186102,-2.8408604769999926,Q2
48045,TX,Briscoe,6,Non-core (rural),0,40.8,31.9,39.8,16.8,74.771561421,1.2808754533374846,1.209150722000004,Q4 (highest)
48047,TX,Brooks,6,Non-core (rural),0,44.5,42.0,43.2,15.4,70.930785547,3.3459523065382952,5.049926596000006,Q4 (highest)
48049,TX,Brown,5,Micropolitan,0,37.7,30.1,34.9,15.3,73.180953246,0.9128419547472418,2.799758897000004,Q3
48051,TX,Burleson,4,Small metro,1,35.9,28.7,35.8,14.1,74.860496804,0.626593678065941,1.120215339000012,Q2
48053,TX,Burnet,6,Non-core (rural),0,35.9,25.0,35.3,13.5,77.428715149,-0.12991962459178139,-1.4480030059999933,Q2
48055,TX,Caldwell,2,Large fringe metro,1,40.8,33.0,42.4,14.6,75.840501723,1.5057848135870782,0.1402104200000025,Q4 (highest)
